id,name,type,start_date,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,kudos_count,comment_count,gear_id,visibility,location_city,location_state,location_country,start_lat,start_lng,end_lat,end_lng,athlete_id
14928068868,Evening Swim,Swim,2025-06-26 23:48:43,705.79999999999995,473,474,1.492,1.9199999999999999,0,8,0,,everyone,,,,,,,,106637626
14930999530,Morning Swim,Swim,2025-06-27 11:09:22,1335.0999999999999,807,807,1.6539999999999999,2.581,0,8,0,,everyone,,,,,,,,106637626
14942600969,Hyfo long run,Run,2025-06-28 12:26:45,14491.200000000001,4507,5998,3.2149999999999999,4.8109999999999999,56,21,0,g20516389,everyone,,,,35.144348999999998,-90.050760999999994,35.144280999999999,-90.049381999999994,106637626
14955479486,Lunch Run,Run,2025-06-29 17:09:41,6052.5,1800,1817,3.363,4.6399999999999997,29.899999999999999,17,0,g22630362,everyone,,,,35.144542999999999,-90.049469000000002,35.144126999999997,-90.049081999999999,106637626
14967844262,Extra Lap w/ Jordan,Run,2025-07-01 00:18:03,412.30000000000001,123,123,3.3519999999999999,3.8140000000000001,0,5,0,g24414893,everyone,,,,,,,,106637626
14967844454,Hyfo Monday Run,Run,2025-06-30 23:36:51,5373.5,1711,1715,3.141,3.75,0,14,0,g20516389,everyone,,,,35.160888999999997,-90.053922,35.161020000000001,-90.054095000000004,106637626
15063262682,Evening Run,Run,2025-07-09 23:51:59,1343.8,593,692,2.266,3.2669999999999999,2.7000000000000002,14,0,g24414893,everyone,,,,35.160890000000002,-90.045705999999996,35.160842000000002,-90.045393000000004,106637626
15063353091,Rebel Relay!!!!,Run,2025-07-10 00:08:30,2573.3000000000002,616,616,4.1769999999999996,5.2999999999999998,30.899999999999999,21,4,g24414893,everyone,,,,35.160890999999999,-90.045522000000005,35.160902999999998,-90.045451,106637626
15063673027,Cool Down,Run,2025-07-10 00:52:09,1475,523,1079,2.8199999999999998,6.04,0,11,0,g24414893,everyone,,,,35.160817999999999,-90.045503999999994,35.160195000000002,-90.045439000000002,106637626
15103553937,My Feet Hurt,Run,2025-07-13 14:54:44,16100.4,6941,8886,2.3199999999999998,3.98,609.60000000000002,19,3,g24414893,everyone,,,,37.386763000000002,-122.17329100000001,37.361812,-122.183279,106637626
15126309881,Morning Run,Run,2025-07-13 14:54:46,16462,6794,8887,2.423,4.7199999999999998,615.20000000000005,0,0,g24414893,only_me,,,,37.387222000000001,-122.17475399999999,37.361887000000003,-122.18317500000001,106637626
15145772341,Evening Walk,Run,2025-07-17 01:03:15,1261.7,951,956,1.327,3.5,8.5,3,0,g24414893,everyone,,,,35.144195000000003,-90.049800000000005,35.144092999999998,-90.049615000000003,106637626
15150154815,Evening Walk,Run,2025-07-18 00:12:21,3220.3000000000002,2359,2419,1.365,5.0369999999999999,25.899999999999999,11,0,g24414893,everyone,,,,35.144061000000001,-90.049642000000006,35.144078999999998,-90.049653000000006,106637626
15156063339,Morning Walk,Run,2025-07-18 14:51:49,3296.8000000000002,2324,2344,1.419,6,24.899999999999999,12,0,g24414893,everyone,,,,35.144306999999998,-90.049728000000002,35.144033999999998,-90.049503999999999,106637626
15170261063,Buffalo style turkey & salsa,Run,2025-07-19 22:05:06,6470.8999999999996,1916,2006,3.3769999999999998,5.2130000000000001,26.300000000000001,16,2,g24414893,everyone,,,,35.144438999999998,-90.049822000000006,35.144393999999998,-90.049629999999993,106637626
15188073039,Morning Walk,Run,2025-07-21 15:30:18,2848.5999999999999,1909,1944,1.492,3.7320000000000002,27.699999999999999,11,0,g24414893,everyone,,,,35.144126999999997,-90.049651999999995,35.144058999999999,-90.049599000000001,106637626
15192544825,Hyfo Monday,Run,2025-07-21 23:39:18,5279.1000000000004,1831,1921,2.883,3.98,0,22,0,g24414893,everyone,,,,35.160837999999998,-90.054017999999999,35.160992999999998,-90.053859000000003,106637626
15196698594,Morning Run,Run,2025-07-22 11:17:03,1046.8,721,721,1.452,1.4890000000000001,0,4,0,g24414893,everyone,,,,,,,,106637626
15203389225,Afternoon Walk,Run,2025-07-22 21:44:09,2879.8000000000002,1831,2202,1.573,2.6800000000000002,27.5,9,0,g24414893,everyone,,,,35.144368,-90.049548000000001,35.144080000000002,-90.049691999999993,106637626
15225759070,Hills,Run,2025-07-24 21:05:50,8070.1999999999998,2499,3339,3.2290000000000001,5.7999999999999998,76.400000000000006,14,0,g24414893,everyone,,,,35.144689,-90.049931999999998,35.144419999999997,-90.050315999999995,106637626
15242428807,Hyfo Long Run,Run,2025-07-26 12:30:14,14489.6,4463,5630,3.2469999999999999,6.3710000000000004,71.200000000000003,18,0,g24414893,everyone,,,,35.144393999999998,-90.049559000000002,35.144277000000002,-90.049520000000001,106637626
15269219862,Hyfo Monday Run,Run,2025-07-28 23:36:59,5379.5,1883,1883,2.8570000000000002,4.2999999999999998,0,15,0,g24414893,everyone,,,,35.160950999999997,-90.053989000000001,35.161009999999997,-90.053890999999993,106637626
15293094117,Evening Walk,Run,2025-07-31 01:24:24,3375.9000000000001,2296,2581,1.47,5.4329999999999998,15.9,10,0,g24414893,everyone,,,,35.144807,-90.049869000000001,35.144041999999999,-90.049546000000007,106637626
15302668350,Hills,Run,2025-07-31 21:30:51,9670.7999999999993,2927,3651,3.3039999999999998,8.6199999999999992,107,15,2,g24414893,everyone,,,,35.144506,-90.049595999999994,35.144331999999999,-90.049548999999999,106637626
15310855361,Lunch Walk,Run,2025-08-01 17:11:46,3223.4000000000001,1969,2037,1.637,5.7000000000000002,23.800000000000001,11,1,g24414893,everyone,,,,35.144669,-90.049785999999997,35.144576999999998,-90.049587000000002,106637626
15319496312,Hyfo Long Run,Run,2025-08-02 12:20:02,16105.5,4904,6081,3.2839999999999998,18.843,84.200000000000003,19,0,g24414893,everyone,,,,35.144478999999997,-90.049329999999998,35.144289999999998,-90.049152000000007,106637626
15334744814,Dirty 30,Run,2025-08-03 19:20:34,6445.6999999999998,1887,1945,3.4159999999999999,8.8000000000000007,23.100000000000001,13,0,g24414893,everyone,,,,35.144924000000003,-90.051255999999995,35.144119000000003,-90.049212999999995,106637626
15346900258,Elimination Race Warm Up,Run,2025-08-04 23:17:01,7420.5,2488,3103,2.9830000000000001,5.5499999999999998,26.699999999999999,20,0,g24414893,everyone,,,,35.144787999999998,-90.049413000000001,35.130477999999997,-90.057738999999998,106637626
15347039442,Hyfo Elimination Race!!!!!,Run,2025-08-05 00:33:54,640.79999999999995,133,133,4.8179999999999996,5.8630000000000004,0,10,0,g24414893,everyone,,,,,,,,106637626
15347243632,Elimination Race Cool Down,Run,2025-08-05 00:56:02,2134.3000000000002,733,737,2.9119999999999999,5.9569999999999999,4.7999999999999998,14,0,g24414893,everyone,,,,35.130490999999999,-90.057671999999997,35.144489999999998,-90.049655999999999,106637626
15359158918,SOAKING WET DTBRS,Run,2025-08-05 23:13:42,9704.1000000000004,2949,4366,3.2909999999999999,6.0430000000000001,37.5,15,0,g22630362,everyone,,,,35.144806000000003,-90.049555999999995,35.144193000000001,-90.049640999999994,106637626
15399431699,Donna Summer Run,Run,2025-08-09 12:25:44,16104.700000000001,5101,5664,3.157,9.1199999999999992,74.200000000000003,23,1,g22630362,everyone,,,,35.144492,-90.050122000000002,35.144288000000003,-90.048931999999994,106637626
15423157770,Lunch Run,Run,2025-08-11 16:19:48,236.80000000000001,7,2524,33.829000000000001,1.371,0,2,0,g24414893,only_me,,,,,,,,106637626
15427054303,Hyfo Monday Run,Run,2025-08-11 23:39:06,3222.4000000000001,1105,1105,2.9159999999999999,3.2599999999999998,2,19,1,g24414893,everyone,,,,35.160995,-90.053968999999995,35.161003000000001,-90.054034000000001,106637626
15479203601,Hyfo Long Run!!!!!,Run,2025-08-16 12:39:05,16129.5,4822,6425,3.3450000000000002,5.8879999999999999,71.400000000000006,31,4,g22630362,everyone,,,,35.144528999999999,-90.049837999999994,35.144258999999998,-90.048860000000005,106637626
15491287058,Hot!!!!!!!!! Sunday Run,Run,2025-08-17 14:07:50,10463.5,3131,3932,3.3420000000000001,8.4600000000000009,42.200000000000003,21,0,g22630362,everyone,,,,35.144446000000002,-90.049471999999994,35.144212000000003,-90.049023000000005,106637626
15495987090,Evening Walk,Run,2025-08-18 00:03:59,7525.1000000000004,5159,5562,1.4590000000000001,8.1430000000000007,47.5,18,0,g24414893,everyone,,,,35.144146999999997,-90.049637000000004,35.144523,-90.049670000000006,106637626
15506908293,Hyfo Monday Run,Run,2025-08-18 23:37:44,5145.8999999999996,1890,2067,2.7229999999999999,3.4289999999999998,0,21,0,g22630362,everyone,,,,35.160995,-90.053911999999997,35.161076999999999,-90.054012,106637626
15519178736,DTBRS!!!,Run,2025-08-19 22:56:49,11670,3532,6026,3.3039999999999998,9.3330000000000002,52.399999999999999,22,0,g22630362,everyone,,,,35.144440000000003,-90.049842999999996,35.144274000000003,-90.049436999999998,106637626
15537976107,Lunch Hills,Run,2025-08-21 15:57:38,8062.8999999999996,2454,2987,3.286,7.5,99.900000000000006,16,0,g22630362,everyone,,,,35.144621000000001,-90.049847,35.144601000000002,-90.050561000000002,106637626
15558276994,Hyfo Long Run,Run,2025-08-23 12:09:15,17720.700000000001,5181,5625,3.4199999999999999,6.2000000000000002,82.700000000000003,22,4,g22630362,everyone,,,,35.144716000000003,-90.049779000000001,35.144216,-90.049271000000005,106637626
15576088352,Evening Walk,Run,2025-08-25 00:21:18,5657.6999999999998,3576,3701,1.5820000000000001,4.1749999999999998,54.600000000000001,13,1,g26243082,everyone,,,,35.144351999999998,-90.049284999999998,35.144292999999998,-90.049430000000001,106637626
15583368246,Lunch Walk,Run,2025-08-25 17:04:16,3212.6999999999998,1886,1988,1.7030000000000001,3.9249999999999998,25.199999999999999,14,1,g24414893,everyone,,,,35.144407000000001,-90.049578999999994,35.144019999999998,-90.049592000000004,106637626
15598811038,Bike & Tready,Run,2025-08-26 22:36:13,4123.8000000000002,3314,3383,1.244,11.300000000000001,8.3000000000000007,13,0,g24414893,everyone,,,,,,,,106637626
15618440671,Lunch Run,Run,2025-08-28 16:39:35,12088,3350,3384,3.6080000000000001,5.5110000000000001,64,18,4,g22630362,everyone,,,,35.144542000000001,-90.049564000000004,35.144477999999999,-90.049710000000005,106637626
15625068762,Pre Nash Long Run,Run,2025-08-29 09:29:17,16110,4790,4969,3.363,5.0780000000000003,90.099999999999994,16,1,g22630362,everyone,,,,35.144831000000003,-90.050506999999996,35.144207000000002,-90.049289999999999,106637626
15670179043,Gooooood morning Indiana!!!,Run,2025-09-02 11:18:50,12887.1,3705,3873,3.4780000000000002,5.9000000000000004,27.399999999999999,25,0,g22630362,everyone,,,,39.675564000000001,-86.366294999999994,39.675196,-86.369393000000002,106637626
15681068193,Goooood bye Indiana!,Run,2025-09-03 10:04:38,6453.6000000000004,1875,2113,3.4420000000000002,4.7380000000000004,25.100000000000001,16,0,g22630362,everyone,,,,39.675317999999997,-86.367851999999999,39.675533999999999,-86.367787000000007,106637626
15704360448,Hi Memphis,Run,2025-09-05 10:45:15,4837.1999999999998,1428,1442,3.387,7.7859999999999996,24.300000000000001,20,0,g22630362,everyone,,,,35.144523999999997,-90.050948000000005,35.144300000000001,-90.049685999999994,106637626
15718481569,Late Start Long Run,Run,2025-09-06 13:27:10,20939.900000000001,6012,6193,3.4830000000000001,6.0999999999999996,104.3,27,2,g22630362,everyone,,,,35.144328000000002,-90.049836999999997,35.144429000000002,-90.049603000000005,106637626
15751977917,Hellllooooo Indiana!,Run,2025-09-09 12:44:29,12906.799999999999,3612,3984,3.573,4.5170000000000003,38.899999999999999,29,1,g22630362,everyone,,,,39.675265000000003,-86.367526999999995,39.6755,-86.366855999999999,106637626
15766820100,Lunch Run,Run,2025-09-10 16:59:14,11280.1,3099,3563,3.6400000000000001,6.0599999999999996,32.799999999999997,16,0,g22630362,everyone,,,,39.675429999999999,-86.367947999999998,39.675581999999999,-86.367213000000007,106637626
15776898592,Lunch Run,Run,2025-09-11 16:06:01,4962,1380,1563,3.5960000000000001,5.2000000000000002,20.699999999999999,19,0,g22630362,everyone,,,,39.675564999999999,-86.367939000000007,39.675324000000003,-86.368204000000006,106637626
15787077986,Morning Run,Run,2025-09-12 14:52:21,4860.5,1358,1498,3.5790000000000002,4.6669999999999998,20.600000000000001,22,3,g22630362,everyone,,,,39.675485000000002,-86.367610999999997,39.675660999999998,-86.367896000000002,106637626
15800414288,Afternoon Run,Run,2025-09-13 17:01:18,9825.2999999999993,2850,4270,3.4470000000000001,5.5140000000000002,22.800000000000001,18,0,g22630362,everyone,,,,39.675629000000001,-86.367801999999998,39.674492999999998,-86.386278000000004,106637626
15833566913,Lunch Run,Run,2025-09-16 16:49:07,11336.299999999999,3160,3300,3.5870000000000002,6.0999999999999996,73.700000000000003,20,0,g22630362,everyone,,,,35.144553000000002,-90.049436,35.144326,-90.049537000000001,106637626
15842071709,Morning Run,Run,2025-09-17 10:42:22,6461.5,1999,2001,3.2320000000000002,5.4109999999999996,31.300000000000001,12,0,g22630362,everyone,,,,35.144865000000003,-90.050804999999997,35.144250999999997,-90.049395000000004,106637626
15855086587,Morning Run,Run,2025-09-18 15:15:34,3227.9000000000001,1058,1157,3.0510000000000002,6.3330000000000002,15.9,11,0,g22630362,everyone,,,,35.144531000000001,-90.050415999999998,35.144098999999997,-90.049021999999994,106637626
15889165270,Morning Run,Run,2025-09-21 12:45:36,16100.1,6126,6270,2.6280000000000001,3.4670000000000001,92.299999999999997,26,2,g22630362,everyone,,,,35.143073000000001,-90.006984000000003,35.140974999999997,-90.007305000000002,106637626
15893094690,Post Lunch Walk,Run,2025-09-21 20:27:08,6443.6000000000004,4122,4182,1.5629999999999999,4.2999999999999998,28,21,0,g26243082,everyone,,,,35.144387999999999,-90.049494999999993,35.144232000000002,-90.049394000000007,106637626
15908320171,Morning Run,Run,2025-09-23 10:41:47,8071.8000000000002,2537,2537,3.1819999999999999,5.2380000000000004,39.299999999999997,18,2,g22630362,everyone,,,,35.144700999999998,-90.049642000000006,35.144236999999997,-90.049234999999996,106637626
15919864375,Morning Run,Run,2025-09-24 10:37:47,6448.3999999999996,2220,2222,2.9049999999999998,5.0670000000000002,28.800000000000001,18,2,g22630362,everyone,,,,35.144827999999997,-90.049790999999999,35.144303000000001,-90.049505999999994,106637626
15934193609,Lunch Hills,Run,2025-09-25 16:11:29,9678.7000000000007,3014,3558,3.2109999999999999,6.3799999999999999,93.700000000000003,18,0,g22630362,everyone,,,,35.145321000000003,-90.051100000000005,35.144263000000002,-90.049295000000001,106637626
15944148421,Thrunch,Run,2025-09-26 16:07:10,4902.8000000000002,1631,1648,3.0059999999999998,4.75,19.600000000000001,14,0,g22630362,everyone,,,,35.144252999999999,-90.049537000000001,35.144423000000003,-90.049400000000006,106637626
15954074167,Hyfo Long Run w/ Pickups,Run,2025-09-27 12:16:38,22562.900000000001,7187,8382,3.1389999999999998,9.6199999999999992,83.599999999999994,20,0,g22630362,everyone,,,,35.144362000000001,-90.049542000000002,35.144267999999997,-90.049384000000003,106637626
15981704553,Hyfo Monday!,Run,2025-09-29 23:38:02,5397.3000000000002,2774,2787,1.946,2.9670000000000001,2,19,0,g22630362,everyone,,,,35.161036000000003,-90.054247000000004,35.161014999999999,-90.053827999999996,106637626
15985661920,Morning Tempo,Run,2025-09-30 10:41:17,12893.299999999999,3900,3994,3.306,6.0860000000000003,63.700000000000003,22,0,g22630362,everyone,,,,35.144674000000002,-90.049937,35.144264,-90.049476999999996,106637626
16000165154,Twunch,Run,2025-10-01 16:14:49,3260.5999999999999,1043,1049,3.1259999999999999,4.7329999999999997,21.399999999999999,12,0,g22630362,everyone,,,,35.144438000000001,-90.049395000000004,35.144376000000001,-90.049464,106637626
16008256823,Morning Intervals,Run,2025-10-02 10:18:59,10465.6,3301,3443,3.1699999999999999,5.2800000000000002,20.399999999999999,22,1,g22630362,everyone,,,,35.144651000000003,-90.049350000000004,35.144247,-90.049446000000003,106637626
16015512100,Evening Walk,Run,2025-10-02 23:55:42,3241.4000000000001,2013,2026,1.6100000000000001,3.9089999999999998,23.5,14,0,g26243082,everyone,,,,35.144424999999998,-90.049806000000004,35.144288000000003,-90.049375999999995,106637626
16031234741,Morning Run,Run,2025-10-04 12:34:54,19325.599999999999,6836,7182,2.827,4.9669999999999996,97.599999999999994,18,0,g22630362,everyone,,,,35.144075000000001,-90.048271,35.144137000000001,-90.049372000000005,106637626
16047265608,Evening Walk,Run,2025-10-05 22:54:16,6685.6999999999998,4255,4424,1.571,3.762,28.100000000000001,15,0,g24414893,everyone,,,,35.144064,-90.049699000000004,35.144450999999997,-90.049401000000003,106637626
16057269926,Afternoon Elliptical,Run,2025-10-06 22:49:40,2753.0999999999999,2109,2122,1.3049999999999999,1.514,0,13,0,,everyone,,,,,,,,106637626
16065109307,Lunch Threshold,Run,2025-10-07 16:05:13,9680.1000000000004,2772,2867,3.492,6.7859999999999996,35.5,17,0,g24414893,everyone,,,,35.144396,-90.049554000000001,35.144114000000002,-90.049408,106637626
16073408398,Tworning,Run,2025-10-08 11:07:28,3250.6999999999998,1055,1132,3.081,8.3599999999999994,19.899999999999999,12,0,g24414893,everyone,,,,35.144421999999999,-90.049094999999994,35.144137000000001,-90.049294000000003,106637626
16076711261,Twunch,Run,2025-10-08 16:38:17,3243,919,965,3.5289999999999999,9.0500000000000007,18.199999999999999,13,0,g24414893,everyone,,,,35.144581000000002,-90.048840999999996,35.144235999999999,-90.049511999999993,106637626
16084548183,Morning Intervals,Run,2025-10-09 10:35:07,11471.200000000001,3741,4638,3.0659999999999998,7.7000000000000002,34.799999999999997,12,2,g22630362,everyone,,,,35.144303000000001,-90.049150999999995,35.144489,-90.049676000000005,106637626
16106701307,Hyfo Long Run,Run,2025-10-11 12:34:38,18051.5,5737,6980,3.1469999999999998,9.6600000000000001,69.5,20,1,g22630362,everyone,,,,35.144855999999997,-90.049650999999997,35.144190000000002,-90.049218999999994,106637626
16132701781,Hyfo Monday!,Run,2025-10-13 23:36:56,5370.5,1813,1824,2.9620000000000002,3.4289999999999998,0,21,0,g24414893,everyone,,,,35.160988000000003,-90.053978000000001,35.160998999999997,-90.053987000000006,106637626
16136568016,Morning Tempo,Run,2025-10-14 10:26:17,12889.700000000001,3690,3949,3.4929999999999999,12.56,55.399999999999999,21,1,g24414893,everyone,,,,35.144311000000002,-90.049620000000004,35.144044999999998,-90.048845999999998,106637626
16148029580,Morning Run,Run,2025-10-15 11:22:37,6454.5,2028,2043,3.1829999999999998,5.1109999999999998,27.300000000000001,15,2,g24414893,everyone,,,,35.144503999999998,-90.050019000000006,35.144311000000002,-90.049465999999995,106637626
16165766247,HYFO TRACK NIGHT!,Run,2025-10-16 23:23:18,13779.700000000001,5125,5744,2.6890000000000001,6.3170000000000002,21.100000000000001,16,0,g24414893,everyone,,,,35.117418000000001,-89.933766000000006,35.118696,-89.934972000000002,106637626
16171690747,Twunch,Run,2025-10-17 16:20:42,3248.1999999999998,972,991,3.3420000000000001,6.9400000000000004,17.699999999999999,10,0,g22630362,everyone,,,,35.144410000000001,-90.049488999999994,35.144260000000003,-90.049424999999999,106637626
16180792759,Hyfo Long Run,Run,2025-10-18 11:47:50,19335.400000000001,6005,8073,3.2200000000000002,7.0140000000000002,69,20,0,g24414893,everyone,,,,35.144424000000001,-90.049222,35.144241000000001,-90.049333000000004,106637626
16206318416,International Paper IT x HYFO,Run,2025-10-20 23:39:18,5042.3999999999996,2284,2513,2.2080000000000002,3.3999999999999999,2.2000000000000002,24,2,g22630362,everyone,,,,35.161043999999997,-90.053695000000005,35.160957000000003,-90.053877999999997,106637626
16209965389,Morning Threshold,Run,2025-10-21 10:18:45,12892.1,3774,4001,3.4159999999999999,8.0210000000000008,66.400000000000006,20,3,g24414893,everyone,,,,35.144244,-90.049565000000001,35.144216999999998,-90.049435000000003,106637626
16222947369,Work call w/ sweet Lauren,Run,2025-10-22 15:02:01,2259.1999999999998,1431,1519,1.579,4.0570000000000004,11.1,10,0,g24414893,everyone,,,,35.144952000000004,-90.049329,35.144185999999998,-90.049471999999994,106637626
16223659270,Fwunch,Run,2025-10-22 16:01:49,6457.6999999999998,1894,1941,3.4100000000000001,9.4000000000000004,36.200000000000003,14,0,g24414893,everyone,,,,35.144371999999997,-90.049064000000001,35.144264999999997,-90.049549999999996,106637626
16234617168,Bundled my rent & auto insurance,Run,2025-10-23 17:15:29,11426.4,3322,3355,3.4399999999999999,4.875,76.099999999999994,13,0,g24414893,everyone,,,,35.144567000000002,-90.050216000000006,35.144376999999999,-90.049301999999997,106637626
16240086335,Booooo,Run,2025-10-24 10:05:09,3263.5,1099,1138,2.9700000000000002,6.3289999999999997,15.800000000000001,14,1,g24414893,everyone,,,,35.144143,-90.050568999999996,35.144308000000002,-90.049533999999994,106637626
16276900781,Hyfo Monday!!!!!,Run,2025-10-27 23:21:54,8467.2999999999993,2851,4110,2.9700000000000002,5.6749999999999998,30.199999999999999,27,1,g22630362,everyone,,,,35.144464999999997,-90.049426999999994,35.144350000000003,-90.049516999999994,106637626
16280420075,Morning 5mi Tempo,Run,2025-10-28 10:18:59,12896.700000000001,3563,4008,3.6200000000000001,7.117,52.200000000000003,27,1,g24414893,everyone,,,,35.144435999999999,-90.049328000000003,35.144286999999998,-90.049285999999995,106637626
16283004515,Work Call w Sweet Lauren,Run,2025-10-28 15:36:09,3216.5,2059,2146,1.5620000000000001,5.4000000000000004,26.399999999999999,16,0,g24414893,everyone,,,,35.144393000000001,-90.049306000000001,35.144097000000002,-90.049710000000005,106637626
16294176322,Wet Thrunch,Run,2025-10-29 16:45:03,5156,1597,1620,3.2290000000000001,5.7779999999999996,17,13,0,g22630362,everyone,,,,35.144734,-90.049937,35.144325000000002,-90.049610999999999,106637626
16304116836,Some of an interval workout,Run,2025-10-30 16:24:03,8067.1000000000004,2554,2757,3.1589999999999998,5.7880000000000003,28,17,0,g24414893,everyone,,,,35.144432000000002,-90.049546000000007,35.14423,-90.049485000000004,106637626
16346982711,Yips Defeated,Run,2025-11-03 22:14:26,17716.900000000001,5725,6476,3.0950000000000002,6.2709999999999999,39.299999999999997,22,2,g22630362,everyone,,,,35.144627,-90.050901999999994,35.180329999999998,-90.055775999999994,106637626
16362634742,Morning Threshold,Run,2025-11-05 11:34:07,11279.6,3390,3629,3.327,7.883,45.200000000000003,22,0,g24414893,everyone,,,,35.144412000000003,-90.049436,35.144312999999997,-90.049526,106637626
16379914860,HYFO Track Night!!,Run,2025-11-07 00:37:14,13491.799999999999,4164,4995,3.2400000000000002,6.5199999999999996,17.199999999999999,25,2,g24414893,everyone,,,,35.118679999999998,-89.934955000000002,35.118754000000003,-89.934573999999998,106637626
16394653354,HYFO Long Run!,Run,2025-11-08 12:44:33,22553.799999999999,7064,8071,3.1930000000000001,5.8860000000000001,96.599999999999994,22,0,g24414893,everyone,,,,35.144508000000002,-90.049493999999996,35.14405,-90.048874999999995,106637626
16408940544,Girls on the Run 5k!!!!,Run,2025-11-09 20:03:55,5144,3881,4029,1.325,3.2250000000000001,28.100000000000001,25,2,g24414893,everyone,,,,35.146672000000002,-89.990904,35.146577000000001,-89.991083000000003,106637626
16419805237,Hyfo @ Wiseacre,Run,2025-11-11 00:21:10,9765.1000000000004,3166,3865,3.0840000000000001,5.3250000000000002,40.100000000000001,20,1,g22630362,everyone,,,,35.144421000000001,-90.049473000000006,35.144396,-90.049497000000002,106637626
16424038021,Morning Tempo,Run,2025-11-11 11:40:37,12891.5,3706,4045,3.4790000000000001,6.5860000000000003,59.799999999999997,18,2,g24414893,everyone,,,,35.144500000000001,-90.049700000000001,35.144210999999999,-90.049313999999995,106637626
16441637215,Hyfo Track Workout!!!,Run,2025-11-13 00:33:56,12119.299999999999,4504,5026,2.6909999999999998,6.7999999999999998,21.5,18,1,g24414893,everyone,,,,35.118727,-89.934925000000007,35.118737000000003,-89.935102999999998,106637626
16451258810,Runners Unite,Run,2025-11-13 23:49:48,2436.5999999999999,984,2979,2.476,7.2169999999999996,20,11,0,g24414893,everyone,,,,35.144472999999998,-90.049453999999997,35.144475999999997,-90.049670000000006,106637626
16455050997,Friday Hills,Run,2025-11-14 11:48:38,10262.5,3820,3887,2.6869999999999998,3.8799999999999999,172.59999999999999,17,0,g24414893,everyone,,,,35.127938999999998,-90.062163999999996,35.129393999999998,-90.063004000000006,106637626
16467743426,BRX WATCH PARTY RUN!!,Run,2025-11-15 15:34:10,12903.5,3979,7828,3.2429999999999999,6.9669999999999996,46.799999999999997,34,2,g22630362,everyone,,,,35.144545999999998,-90.049863999999999,35.144238999999999,-90.049334999999999,106637626
16470207956,Evening Walk!,Run,2025-11-15 23:21:44,4590.5,2939,3033,1.5620000000000001,3.431,27.5,13,0,g24414893,everyone,,,,35.144533000000003,-90.049707999999995,35.143979000000002,-90.048874999999995,106637626
16490908662,Hyfo Monday!!,Run,2025-11-18 00:20:03,8067.8000000000002,2552,3385,3.161,5.4219999999999997,36.299999999999997,19,0,g24414893,everyone,,,,35.144378000000003,-90.050014000000004,35.144191999999997,-90.049413000000001,106637626
16500436487,Stairmaster,Run,2025-11-18 23:53:10,3392.0999999999999,2108,2108,1.609,2,0,6,0,g24414893,everyone,,,,,,,,106637626
16504405560,Morning Run,Run,2025-11-19 11:50:24,9678.5,2798,2849,3.4590000000000001,8.0399999999999991,43.799999999999997,13,0,g22630362,everyone,,,,35.144097000000002,-90.049143000000001,35.144156000000002,-90.049233999999998,106637626
16520494338,Hyfo Track Night!!!,Run,2025-11-21 00:36:39,13522.1,4010,5212,3.3719999999999999,4.8200000000000003,25.600000000000001,27,1,g24414893,everyone,,,,35.118718000000001,-89.934912999999995,35.118735999999998,-89.935068000000001,106637626
16534989605,Wet Hyfo Long Run!,Run,2025-11-22 13:41:16,22563.099999999999,6898,7710,3.2709999999999999,8.4600000000000009,86.900000000000006,24,0,g22630362,everyone,,,,35.144565999999998,-90.049464999999998,35.144235000000002,-90.049366000000006,106637626
